id_,n_bedrooms,n_bathrooms,area,zipcode,price,bedroom,bathroom,kitchen,frontal
217,5.0,4.5,5000.0,93111.0,4000000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/217_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/217_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/217_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/217_frontal.jpg
218,3.0,2.0,1368.0,93111.0,599999.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/218_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/218_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/218_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/218_frontal.jpg
219,4.0,2.0,1426.0,93111.0,949000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/219_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/219_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/219_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/219_frontal.jpg
220,3.0,2.0,1447.0,93111.0,1080000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/220_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/220_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/220_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/220_frontal.jpg
221,4.0,2.0,2304.0,93111.0,1495000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/221_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/221_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/221_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/221_frontal.jpg
222,2.0,2.0,1716.0,93105.0,895000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/222_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/222_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/222_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/222_frontal.jpg
223,3.0,2.0,1796.0,93111.0,897000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/223_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/223_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/223_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/223_frontal.jpg
224,4.0,4.5,2844.0,93111.0,1595000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/224_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/224_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/224_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/224_frontal.jpg
225,3.0,3.5,1876.0,93111.0,1149000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/225_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/225_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/225_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/225_frontal.jpg
226,3.0,2.0,1475.0,93111.0,769000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/226_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/226_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/226_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/226_frontal.jpg
227,3.0,3.5,3136.0,93111.0,2150000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/227_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/227_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/227_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/227_frontal.jpg
228,5.0,3.0,3188.0,92880.0,567500.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/228_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/228_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/228_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/228_frontal.jpg
229,5.0,5.0,3701.0,92880.0,579000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/229_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/229_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/229_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/229_frontal.jpg
230,5.0,5.0,4749.0,92880.0,749000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/230_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/230_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/230_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/230_frontal.jpg
231,5.0,4.0,4014.0,92880.0,699000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/231_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/231_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/231_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/231_frontal.jpg
232,6.0,4.0,4311.0,92880.0,695000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/232_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/232_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/232_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/232_frontal.jpg
233,5.0,4.0,2809.0,92880.0,635900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/233_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/233_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/233_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/233_frontal.jpg
234,6.0,4.0,3635.0,92880.0,585000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/234_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/234_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/234_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/234_frontal.jpg
235,8.0,6.0,3849.0,92880.0,580000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/235_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/235_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/235_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/235_frontal.jpg
236,4.0,4.0,3773.0,91752.0,579000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/236_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/236_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/236_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/236_frontal.jpg
237,4.0,3.0,3214.0,92880.0,547900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/237_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/237_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/237_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/237_frontal.jpg
238,5.0,3.0,3677.0,92880.0,570000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/238_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/238_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/238_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/238_frontal.jpg
239,5.0,3.0,3200.0,92880.0,568000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/239_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/239_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/239_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/239_frontal.jpg
240,5.0,4.0,3270.0,92880.0,560000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/240_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/240_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/240_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/240_frontal.jpg
241,5.0,5.0,4074.0,92880.0,550000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/241_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/241_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/241_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/241_frontal.jpg
242,4.0,3.0,2951.0,92880.0,549999.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/242_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/242_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/242_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/242_frontal.jpg
243,5.0,4.0,3500.0,92880.0,545000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/243_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/243_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/243_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/243_frontal.jpg
244,5.0,3.0,2622.0,92880.0,539900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/244_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/244_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/244_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/244_frontal.jpg
245,5.0,3.0,3034.0,92880.0,539800.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/245_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/245_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/245_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/245_frontal.jpg
246,6.0,4.0,3375.0,92880.0,538000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/246_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/246_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/246_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/246_frontal.jpg
247,5.0,3.0,3340.0,92880.0,534977.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/247_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/247_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/247_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/247_frontal.jpg
248,5.0,3.0,3075.0,92880.0,534888.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/248_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/248_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/248_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/248_frontal.jpg
249,5.0,3.0,3013.0,92880.0,530000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/249_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/249_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/249_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/249_frontal.jpg
250,4.0,3.0,3000.0,92880.0,529900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/250_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/250_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/250_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/250_frontal.jpg
251,4.0,3.0,3141.0,92880.0,529999.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/251_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/251_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/251_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/251_frontal.jpg
252,4.0,3.0,2650.0,92880.0,529900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/252_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/252_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/252_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/252_frontal.jpg
253,5.0,3.0,3054.0,92543.0,284900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/253_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/253_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/253_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/253_frontal.jpg
254,2.0,3.0,1627.0,92253.0,550000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/254_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/254_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/254_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/254_frontal.jpg
255,1.0,1.0,840.0,94568.0,303590.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/255_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/255_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/255_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/255_frontal.jpg
256,3.0,2.5,2295.0,90211.0,1500000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/256_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/256_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/256_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/256_frontal.jpg
257,8.0,6.0,5900.0,92040.0,1350000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/257_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/257_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/257_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/257_frontal.jpg
258,4.0,2.0,1512.0,93720.0,89900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/258_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/258_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/258_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/258_frontal.jpg
259,5.0,3.5,3149.0,92880.0,515000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/259_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/259_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/259_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/259_frontal.jpg
260,3.0,3.0,2100.0,92692.0,700200.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/260_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/260_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/260_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/260_frontal.jpg
261,4.0,3.0,2530.0,93924.0,1150000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/261_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/261_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/261_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/261_frontal.jpg
262,4.0,3.0,2287.0,90265.0,1695000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/262_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/262_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/262_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/262_frontal.jpg
263,2.0,2.0,1503.0,92692.0,664900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/263_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/263_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/263_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/263_frontal.jpg
264,3.0,2.0,1209.0,92253.0,250000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/264_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/264_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/264_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/264_frontal.jpg
265,4.0,2.0,2250.0,93314.0,310000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/265_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/265_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/265_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/265_frontal.jpg
266,6.0,4.0,4311.0,92880.0,695000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/266_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/266_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/266_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/266_frontal.jpg
267,4.0,4.0,2460.0,90038.0,1550000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/267_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/267_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/267_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/267_frontal.jpg
268,5.0,3.0,3514.0,92880.0,649990.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/268_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/268_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/268_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/268_frontal.jpg
269,4.0,3.0,2257.0,90803.0,1299000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/269_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/269_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/269_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/269_frontal.jpg
270,4.0,3.0,2870.0,92880.0,489000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/270_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/270_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/270_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/270_frontal.jpg
271,3.0,1.5,1400.0,95008.0,999000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/271_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/271_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/271_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/271_frontal.jpg
272,5.0,3.0,2533.0,94565.0,540000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/272_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/272_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/272_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/272_frontal.jpg
273,4.0,3.0,3010.0,92880.0,490000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/273_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/273_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/273_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/273_frontal.jpg
274,3.0,2.5,1321.0,91915.0,360000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/274_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/274_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/274_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/274_frontal.jpg
275,3.0,3.0,1905.0,92880.0,448000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/275_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/275_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/275_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/275_frontal.jpg
276,6.0,4.0,4311.0,92880.0,669472.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/276_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/276_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/276_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/276_frontal.jpg
277,4.0,3.0,2825.0,91752.0,549900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/277_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/277_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/277_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/277_frontal.jpg
278,4.0,3.0,2579.0,92880.0,520000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/278_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/278_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/278_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/278_frontal.jpg
279,4.0,4.0,2893.0,92880.0,520000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/279_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/279_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/279_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/279_frontal.jpg
280,4.0,3.0,3099.0,92880.0,519900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/280_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/280_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/280_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/280_frontal.jpg
281,4.0,5.0,3307.0,92880.0,519900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/281_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/281_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/281_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/281_frontal.jpg
282,3.0,3.0,2367.0,92880.0,529000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/282_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/282_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/282_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/282_frontal.jpg
283,5.0,4.0,3972.0,91752.0,525000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/283_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/283_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/283_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/283_frontal.jpg
284,4.0,3.0,3010.0,92880.0,525000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/284_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/284_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/284_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/284_frontal.jpg
285,5.0,5.0,3816.0,92880.0,589900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/285_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/285_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/285_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/285_frontal.jpg
286,2.0,2.0,1152.0,92276.0,96900.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/286_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/286_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/286_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/286_frontal.jpg
287,2.0,1.5,1800.0,92276.0,163000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/287_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/287_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/287_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/287_frontal.jpg
288,2.0,2.0,2036.0,92276.0,175000.0,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/288_bedroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/288_bathroom.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/288_kitchen.jpg,C:/Users/manue/projects/HOUSES-DATASET/Houses Dataset/288_frontal.jpg
